SpikePoint;ServeFault;ServePoint;ServeTotal;BlockPoint;BlockTotal;DigTotal;ReceptionFault;@PointsTeamASet1;@PointsTeamBSet1;@PointsTeamASet2;@PointsTeamBSet2;@DurationSet1;@DurationSet2;temperature_2m;precipitation;wind_speed_10m;rain;wind_gusts_10m;TeamFault_team;match_win;total_A;total_B;Team1;Team2
27;8;4;40;4;4;0;0;21.0;19.0;21.0;16.0;1380.0;1200.0;15.6;0.0;20.9;0.0;41.8;27.0;1;2;0;Bergmann/Harms, Y.;Ranghieri/Caminati
16;3;0;37;7;7;0;4;21.0;19.0;21.0;16.0;1380.0;1200.0;15.6;0.0;20.9;0.0;41.8;16.0;0;2;0;Ranghieri/Caminati;Bergmann/Harms, Y.
21;6;1;27;0;2;0;1;21.0;13.0;21.0;13.0;1080.0;1200.0;19.6;0.1;24.3;0.1;48.2;23.0;0;2;0;Bergmann/Harms, Y.;Mol, A./Sørum, C.
20;1;2;41;8;8;0;1;21.0;13.0;21.0;13.0;1080.0;1200.0;19.6;0.1;24.3;0.1;48.2;21.0;1;2;0;Mol, A./Sørum, C.;Bergmann/Harms, Y.
26;4;1;38;5;5;0;0;19.0;21.0;18.0;21.0;1140.0;1080.0;19.6;0.1;24.3;0.1;48.2;29.0;0;0;2;Pedro Solberg/Vitor Felipe;Plavins/Tocs
24;1;0;41;6;6;0;1;19.0;21.0;18.0;21.0;1140.0;1080.0;19.6;0.1;24.3;0.1;48.2;25.0;1;0;2;Plavins/Tocs;Pedro Solberg/Vitor Felipe
24;6;4;38;1;1;0;3;19.0;21.0;18.0;21.0;1200.0;1080.0;17.5;0.0;20.9;0.0;41.0;24.0;0;0;2;Evandro/Bruno Schmidt;Allen/Slick
20;4;3;41;5;5;0;4;19.0;21.0;18.0;21.0;1200.0;1080.0;17.5;0.0;20.9;0.0;41.0;21.0;1;0;2;Allen/Slick;Evandro/Bruno Schmidt
34;6;2;45;2;2;0;0;16.0;21.0;21.0;16.0;960.0;1080.0;17.5;0.0;20.9;0.0;41.0;30.0;0;1;2;Nicolai/Lupo;Salemi B. /A.Vakili
25;4;3;51;8;8;0;0;16.0;21.0;21.0;16.0;960.0;1080.0;17.5;0.0;20.9;0.0;41.0;36.0;1;1;2;Nicolai/Lupo;Salemi B. /A.Vakili
27;3;0;41;4;4;0;0;21.0;18.0;21.0;14.0;1200.0;1140.0;19.7;0.0;21.6;0.0;43.2;26.0;1;2;0;Alison/Álvaro Filho;Pedlow/Schachter
21;4;4;33;2;2;0;0;21.0;18.0;21.0;14.0;1200.0;1140.0;19.7;0.0;21.6;0.0;43.2;28.0;0;2;0;Pedlow/Schachter;Alison/Álvaro Filho
19;4;1;43;13;13;0;4;21.0;23.0;19.0;21.0;1740.0;1440.0;18.9;0.0;18.1;0.0;40.0;26.0;1;0;2;Thole J./Wickler;Brouwer/Meeuwsen
25;8;4;41;4;4;0;1;21.0;23.0;19.0;21.0;1740.0;1440.0;18.9;0.0;18.1;0.0;40.0;20.0;0;0;2;Brouwer/Meeuwsen;Thole J./Wickler
36;9;6;49;1;1;0;0;21.0;14.0;15.0;21.0;900.0;960.0;19.4;0.0;21.7;0.0;45.0;43.0;0;2;1;Doppler/Horst;Liamin/Myskiv
32;1;1;52;4;4;0;0;21.0;14.0;15.0;21.0;900.0;960.0;19.4;0.0;21.7;0.0;45.0;33.0;1;2;1;Liamin/Myskiv;Doppler/Horst
25;7;0;34;2;2;0;0;21.0;18.0;21.0;15.0;1140.0;1200.0;19.7;0.0;21.6;0.0;43.2;26.0;0;2;0;Cherif/Ahmed;Dalhausser/Lucena
24;5;1;41;3;3;0;0;21.0;18.0;21.0;15.0;1140.0;1200.0;19.7;0.0;21.6;0.0;43.2;26.0;1;2;0;Dalhausser/Lucena;Cherif/Ahmed
25;7;1;41;5;5;0;5;21.0;13.0;29.0;27.0;960.0;1560.0;19.6;0.1;24.3;0.1;48.2;28.0;0;2;0;Perusic/Schweiner;Stoyanovskiy/Krasilnikov
27;7;5;49;4;4;0;0;21.0;13.0;29.0;27.0;960.0;1560.0;19.6;0.1;24.3;0.1;48.2;26.0;1;2;0;Stoyanovskiy/Krasilnikov;Perusic/Schweiner
25;6;1;33;1;1;0;0;21.0;16.0;21.0;17.0;1140.0;1080.0;19.8;0.1;23.8;0.1;46.4;27.0;0;2;0;Herrera/Gavira;Gibb/Crabb
19;1;3;42;6;6;0;0;21.0;16.0;21.0;17.0;1140.0;1080.0;19.8;0.1;23.8;0.1;46.4;24.0;1;2;0;Gibb/Crabb;Herrera/Gavira
19;5;1;40;10;10;0;0;11.0;21.0;13.0;21.0;780.0;840.0;18.1;0.0;23.8;0.0;45.0;18.0;1;0;2;Rossi/Carambula;Heidrich/Gerson
13;7;2;26;0;0;0;0;11.0;21.0;13.0;21.0;780.0;840.0;18.1;0.0;23.8;0.0;45.0;21.0;0;0;2;Heidrich/Gerson;Rossi/Carambula
35;5;1;56;10;10;0;0;22.0;24.0;21.0;15.0;1260.0;900.0;18.1;0.0;23.8;0.0;45.0;37.0;1;2;1;Seidl, R./Waller;Saxton/O'Gorman
36;5;0;49;3;3;0;1;22.0;24.0;21.0;15.0;1260.0;900.0;18.1;0.0;23.8;0.0;45.0;36.0;0;2;1;Saxton/O'Gorman;Seidl, R./Waller
20;7;1;31;2;2;0;3;13.0;21.0;17.0;21.0;960.0;1140.0;19.4;0.0;21.7;0.0;45.0;18.0;0;0;2;Kantor/Łosiak;Semenov/Leshukov
17;6;3;41;7;7;0;1;13.0;21.0;17.0;21.0;960.0;1140.0;19.4;0.0;21.7;0.0;45.0;20.0;1;0;2;Semenov/Leshukov;Kantor/Łosiak
34;3;2;47;4;4;0;0;15.0;21.0;21.0;19.0;1320.0;1380.0;19.4;0.0;21.7;0.0;45.0;29.0;0;2;1;Ehlers/Flüggen;Bourne/Crabb Tr.
32;3;1;46;5;5;0;0;15.0;21.0;21.0;19.0;1320.0;1380.0;19.4;0.0;21.7;0.0;45.0;34.0;1;2;1;Bourne/Crabb Tr.;Ehlers/Flüggen
34;5;0;55;5;5;0;0;21.0;17.0;15.0;21.0;1260.0;1260.0;17.7;0.0;23.0;0.0;45.0;34.0;1;1;2;Andre/George;Samoilovs/Smedins
30;5;2;51;8;8;0;0;21.0;17.0;15.0;21.0;1260.0;1260.0;17.7;0.0;23.0;0.0;45.0;37.0;0;1;2;Samoilovs/Smedins;Andre/George
20;3;3;36;3;3;0;0;16.0;21.0;19.0;21.0;1020.0;1260.0;18.9;0.1;23.4;0.1;45.0;28.0;0;0;2;Durant/Schumann;Fijalek/Bryl
27;4;1;41;8;8;0;0;16.0;21.0;19.0;21.0;1020.0;1260.0;18.9;0.1;23.4;0.1;45.0;23.0;1;0;2;Fijalek/Bryl;Durant/Schumann
23;2;1;38;5;5;0;1;22.0;20.0;21.0;17.0;1500.0;1380.0;18.2;0.1;24.1;0.1;47.9;24.0;0;2;0;Plavins/Tocs;Mol, A./Sørum, C.
25;2;1;42;7;7;0;1;22.0;20.0;21.0;17.0;1500.0;1380.0;18.2;0.1;24.1;0.1;47.9;26.0;1;2;0;Mol, A./Sørum, C.;Plavins/Tocs
45;8;2;59;5;5;0;6;25.0;27.0;21.0;18.0;1440.0;1200.0;18.2;0.1;24.1;0.1;47.9;46.0;1;1;2;Nicolai/Lupo;Allen/Slick
32;5;6;60;4;4;0;2;25.0;27.0;21.0;18.0;1440.0;1200.0;18.2;0.1;24.1;0.1;47.9;33.0;0;1;2;Allen/Slick;Nicolai/Lupo
20;4;0;30;4;4;0;0;14.0;21.0;15.0;21.0;1500.0;1500.0;17.9;0.0;19.7;0.0;38.5;30.0;0;0;2;Alison/Álvaro Filho;Thole J./Wickler
29;2;0;41;6;6;0;0;14.0;21.0;15.0;21.0;1500.0;1500.0;17.9;0.0;19.7;0.0;38.5;21.0;1;0;2;Thole J./Wickler;Alison/Álvaro Filho
22;2;0;33;2;2;0;5;15.0;21.0;17.0;21.0;900.0;1080.0;17.9;0.0;19.7;0.0;38.5;22.0;0;0;2;Liamin/Myskiv;Dalhausser/Lucena
25;3;5;41;2;2;0;0;15.0;21.0;17.0;21.0;900.0;1080.0;17.9;0.0;19.7;0.0;38.5;26.0;1;0;2;Dalhausser/Lucena;Liamin/Myskiv
27;7;5;41;6;6;0;1;21.0;13.0;21.0;18.0;1080.0;1380.0;17.0;0.0;22.7;0.0;47.2;28.0;1;2;0;Stoyanovskiy/Krasilnikov;Gibb/Crabb
19;3;1;32;2;2;0;4;21.0;13.0;21.0;18.0;1080.0;1380.0;17.0;0.0;22.7;0.0;47.2;20.0;0;2;0;Gibb/Crabb;Stoyanovskiy/Krasilnikov
26;3;1;34;2;2;0;1;21.0;18.0;21.0;15.0;1320.0;1260.0;17.0;0.0;22.6;0.0;43.2;31.0;0;2;0;Seidl, R./Waller;Rossi/Carambula
31;0;1;41;2;2;0;0;21.0;18.0;21.0;15.0;1320.0;1260.0;17.0;0.0;22.6;0.0;43.2;27.0;1;2;0;Rossi/Carambula;Seidl, R./Waller
26;6;2;38;4;4;0;3;18.0;21.0;18.0;21.0;1020.0;1020.0;17.0;0.0;22.6;0.0;43.2;26.0;0;0;2;Semenov/Leshukov;Bourne/Crabb Tr.
26;1;4;40;1;1;0;2;18.0;21.0;18.0;21.0;1020.0;1020.0;17.0;0.0;22.6;0.0;43.2;30.0;1;0;2;Bourne/Crabb Tr.;Semenov/Leshukov
30;3;2;52;5;5;0;2;21.0;16.0;15.0;21.0;1140.0;1140.0;17.0;0.0;22.7;0.0;47.2;31.0;1;2;1;Andre/George;Fijalek/Bryl
29;5;3;47;5;5;0;2;21.0;16.0;15.0;21.0;1140.0;1140.0;17.0;0.0;22.7;0.0;47.2;30.0;0;2;1;Fijalek/Bryl;Andre/George
21;5;0;25;1;1;0;1;21.0;13.0;21.0;11.0;1140.0;1200.0;15.6;0.5;16.6;0.5;29.2;27.0;0;2;0;Nicolai/Lupo;Mol, A./Sørum, C.
24;0;1;41;6;6;0;0;21.0;13.0;21.0;11.0;1140.0;1200.0;15.6;0.5;16.6;0.5;29.2;21.0;1;2;0;Mol, A./Sørum, C.;Nicolai/Lupo
25;5;2;41;8;8;0;2;21.0;18.0;21.0;17.0;1320.0;1440.0;16.8;0.1;25.0;0.1;44.3;23.0;1;2;0;Thole J./Wickler;Dalhausser/Lucena
23;2;2;36;3;3;0;2;21.0;18.0;21.0;17.0;1320.0;1440.0;16.8;0.1;25.0;0.1;44.3;25.0;0;2;0;Dalhausser/Lucena;Thole J./Wickler
20;5;0;33;2;2;0;3;21.0;16.0;21.0;16.0;1200.0;1080.0;16.8;0.1;25.0;0.1;44.3;20.0;0;2;0;Rossi/Carambula;Stoyanovskiy/Krasilnikov
27;6;3;41;1;1;0;0;21.0;16.0;21.0;16.0;1200.0;1080.0;16.8;0.1;25.0;0.1;44.3;28.0;1;2;0;Stoyanovskiy/Krasilnikov;Rossi/Carambula
31;4;2;53;4;4;0;0;16.0;21.0;21.0;15.0;1020.0;1020.0;15.6;0.5;16.6;0.5;29.2;38.0;0;2;1;Andre/George;Bourne/Crabb Tr.
37;6;0;52;5;5;0;2;16.0;21.0;21.0;15.0;1020.0;1020.0;15.6;0.5;16.6;0.5;29.2;33.0;1;2;1;Bourne/Crabb Tr.;Andre/George
38;4;2;52;4;4;0;0;21.0;17.0;16.0;21.0;1560.0;1440.0;15.7;0.0;23.6;0.0;44.6;39.0;1;1;2;Thole J./Wickler;Mol, A./Sørum, C.
34;2;0;50;4;4;0;2;21.0;17.0;16.0;21.0;1560.0;1440.0;15.7;0.0;23.6;0.0;44.6;36.0;0;1;2;Mol, A./Sørum, C.;Thole J./Wickler
36;5;6;54;4;4;0;1;21.0;13.0;19.0;21.0;1140.0;1440.0;16.9;0.0;23.8;0.0;44.3;27.0;1;2;1;Stoyanovskiy/Krasilnikov;Bourne/Crabb Tr.
26;3;1;46;7;7;0;6;21.0;13.0;19.0;21.0;1140.0;1440.0;16.9;0.0;23.8;0.0;44.3;36.0;0;2;1;Bourne/Crabb Tr.;Stoyanovskiy/Krasilnikov
40;3;0;54;7;7;0;2;19.0;21.0;21.0;15.0;1440.0;1380.0;16.3;0.1;25.1;0.1;50.4;33.0;1;2;1;Mol, A./Sørum, C.;Bourne/Crabb Tr.
33;1;2;47;4;4;0;0;19.0;21.0;21.0;15.0;1440.0;1380.0;16.3;0.1;25.1;0.1;50.4;42.0;0;2;1;Bourne/Crabb Tr.;Mol, A./Sørum, C.
25;10;3;49;2;2;0;3;21.0;19.0;17.0;21.0;1500.0;1440.0;15.8;0.0;25.3;0.0;53.3;26.0;0;1;2;Thole J./Wickler;Stoyanovskiy/Krasilnikov
35;15;4;55;0;0;0;2;21.0;19.0;17.0;21.0;1500.0;1440.0;15.8;0.0;25.3;0.0;53.3;38.0;1;1;2;Stoyanovskiy/Krasilnikov;Thole J./Wickler
24;5;4;41;2;2;0;1;21.0;15.0;21.0;10.0;1020.0;900.0;21.1;0.0;8.2;0.0;26.3;26.0;1;2;0;Ittlinger/Laboureur;Michelle/Pati
14;2;1;26;0;0;0;4;21.0;15.0;21.0;10.0;1020.0;900.0;21.1;0.0;8.2;0.0;26.3;17.0;0;2;0;Michelle/Pati;Ittlinger/Laboureur
22;8;3;34;2;2;0;0;21.0;18.0;21.0;15.0;1080.0;1080.0;21.1;0.0;8.2;0.0;26.3;27.0;0;2;0;Megan/Nicole;Menegatti/Orsi Toth, V.
21;5;2;41;1;1;0;0;21.0;18.0;21.0;15.0;1080.0;1080.0;21.1;0.0;8.2;0.0;26.3;26.0;1;2;0;Menegatti/Orsi Toth, V.;Megan/Nicole
29;0;5;50;4;5;0;5;21.0;10.0;16.0;21.0;1020.0;1500.0;21.9;0.0;8.9;0.0;24.1;26.0;1;2;1;Schützenhöfer/Plesiutschnig;Körtzinger/Schneider
24;5;5;41;5;5;0;5;21.0;10.0;16.0;21.0;1020.0;1500.0;21.9;0.0;8.9;0.0;24.1;33.0;0;2;1;Körtzinger/Schneider;Schützenhöfer/Plesiutschnig
29;4;4;41;2;2;0;0;15.0;21.0;16.0;21.0;840.0;960.0;21.9;0.0;8.9;0.0;24.1;34.0;1;0;2;Tina/Anastasija;Kociolek/Wojtasik
18;4;2;32;2;2;0;0;15.0;21.0;16.0;21.0;840.0;960.0;21.9;0.0;8.9;0.0;24.1;22.0;0;0;2;Kociolek/Wojtasik;Tina/Anastasija
24;6;1;42;2;2;0;0;21.0;8.0;21.0;7.0;780.0;720.0;28.7;0.0;1.8;0.0;13.0;6.0;1;2;0;Bansley/Brandie;C. Bausero/Rotti
24;4;1;46;4;4;0;0;21.0;8.0;21.0;7.0;780.0;720.0;28.7;0.0;1.8;0.0;13.0;2.0;0;2;0;C. Bausero/Rotti;Bansley/Brandie
14;3;2;29;0;0;0;0;17.0;21.0;11.0;21.0;1200.0;960.0;28.7;0.0;1.8;0.0;13.0;17.0;0;0;2;Van de Velde/Tillmann;Mäder/Anouk
23;9;3;41;3;3;0;0;17.0;21.0;11.0;21.0;1200.0;960.0;28.7;0.0;1.8;0.0;13.0;27.0;1;0;2;Mäder/Anouk;Van de Velde/Tillmann
31;5;4;40;1;1;0;0;21.0;10.0;21.0;9.0;726.0;726.0;22.0;0.0;10.7;0.0;26.3;36.0;1;2;0;Ana Patrícia/Rebecca;Nzayisenga/Judith
11;2;0;21;0;0;0;0;21.0;10.0;21.0;9.0;726.0;726.0;22.0;0.0;10.7;0.0;26.3;12.0;0;2;0;Nzayisenga/Judith;Ana Patrícia/Rebecca
37;6;2;54;5;5;0;4;21.0;18.0;19.0;21.0;1200.0;1320.0;22.0;0.0;10.7;0.0;26.3;37.0;1;2;1;Liliana/Elsa;Bieneck/Schneider
32;5;4;53;2;2;0;2;21.0;18.0;19.0;21.0;1200.0;1320.0;22.0;0.0;10.7;0.0;26.3;32.0;0;2;1;Bieneck/Schneider;Liliana/Elsa
5;2;0;16;0;0;0;0;21.0;8.0;21.0;7.0;720.0;780.0;27.5;0.0;3.9;0.0;7.6;34.0;0;2;0;MENDOZA/Lolette;Alix/April
24;5;9;41;3;3;0;0;21.0;8.0;21.0;7.0;720.0;780.0;27.5;0.0;3.9;0.0;7.6;5.0;1;2;0;Alix/April;MENDOZA/Lolette
19;0;1;34;1;1;0;6;21.0;15.0;21.0;18.0;1140.0;1200.0;24.2;0.0;7.5;0.0;9.0;32.0;0;2;0;Xue/Wang X. X.;Borger/Sude
29;7;6;41;1;1;0;1;21.0;15.0;21.0;18.0;1140.0;1200.0;24.2;0.0;7.5;0.0;9.0;21.0;1;2;0;Borger/Sude;Xue/Wang X. X.
23;3;5;40;1;1;0;0;21.0;15.0;21.0;12.0;900.0;960.0;20.4;0.0;9.4;0.0;25.2;21.0;1;2;0;Agatha/Duda;Leila/Maylen
18;4;3;29;1;1;0;0;21.0;15.0;21.0;12.0;900.0;960.0;20.4;0.0;9.4;0.0;25.2;31.0;0;2;0;Leila/Maylen;Agatha/Duda
41;4;3;56;2;2;0;0;21.0;19.0;20.0;22.0;1200.0;1380.0;20.4;0.0;9.4;0.0;25.2;45.0;1;2;1;X. Y. Xia/Wang;Ishii/Murakami
38;4;5;58;2;2;0;0;21.0;19.0;20.0;22.0;1200.0;1380.0;20.4;0.0;9.4;0.0;25.2;46.0;0;2;1;Ishii/Murakami;X. Y. Xia/Wang
6;0;0;12;0;0;0;0;21.0;5.0;21.0;6.0;600.0;720.0;22.3;0.0;9.4;0.0;24.5;;1;2;0;Clancy/Mariafe;Maita/Letendrie
23;3;9;41;2;2;0;0;21.0;5.0;21.0;6.0;600.0;720.0;22.3;0.0;9.4;0.0;24.5;;0;2;0;Maita/Letendrie;Clancy/Mariafe
36;7;9;54;2;2;0;0;15.0;21.0;21.0;19.0;2643.0;1012.0;22.3;0.0;9.4;0.0;24.5;45.0;1;1;2;Stubbe, J./van Iersel;Sweat/Walsh Jennings
26;2;3;46;4;4;0;0;15.0;21.0;21.0;19.0;2643.0;1012.0;22.3;0.0;9.4;0.0;24.5;29.0;0;1;2;Sweat/Walsh Jennings;Stubbe, J./van Iersel
8;4;1;15;0;0;0;0;21.0;7.0;21.0;6.0;660.0;600.0;20.3;0.0;11.2;0.0;24.1;9.0;0;2;0;Randa/D. Elghobashy;Keizer/Meppelink
19;3;7;40;3;3;0;0;21.0;7.0;21.0;6.0;660.0;600.0;20.3;0.0;11.2;0.0;24.1;28.0;1;2;0;Keizer/Meppelink;Randa/D. Elghobashy
13;5;6;36;2;2;0;7;21.0;15.0;21.0;19.0;1020.0;1200.0;20.3;0.0;11.2;0.0;24.1;20.0;0;2;0;Laird/Palmer;Brunner/Hüberli
25;8;7;41;2;2;0;5;21.0;15.0;21.0;19.0;1020.0;1200.0;20.3;0.0;11.2;0.0;24.1;12.0;1;2;0;Brunner/Hüberli;Laird/Palmer
25;8;5;41;2;2;0;0;21.0;6.0;21.0;13.0;720.0;780.0;21.9;0.0;5.9;0.0;19.4;30.0;1;2;0;Pavan/Melissa;Yuly/Diana
8;5;1;20;0;0;0;0;21.0;6.0;21.0;13.0;720.0;780.0;21.9;0.0;5.9;0.0;19.4;9.0;0;2;0;Yuly/Diana;Pavan/Melissa
17;2;0;25;2;2;0;2;21.0;8.0;21.0;16.0;780.0;900.0;21.9;0.0;5.9;0.0;19.4;30.0;0;2;0;Ukolova/Birlova;Sponcil/Cheng
30;5;2;41;0;0;0;0;21.0;8.0;21.0;16.0;780.0;900.0;21.9;0.0;5.9;0.0;19.4;17.0;1;2;0;Sponcil/Cheng;Ukolova/Birlova
15;6;12;40;0;0;0;1;21.0;11.0;21.0;7.0;720.0;660.0;21.3;0.0;11.2;0.0;24.8;8.0;1;2;0;Maria Antonelli/Carol;Nnoruga/Franco
8;4;1;20;2;2;0;11;21.0;11.0;21.0;7.0;720.0;660.0;21.3;0.0;11.2;0.0;24.8;16.0;0;2;0;Nnoruga/Franco;Maria Antonelli/Carol
29;7;1;42;3;3;0;0;19.0;21.0;15.0;21.0;1320.0;1080.0;21.3;0.0;11.2;0.0;24.8;21.0;1;0;2;Kozuch/Ludwig;Kolinske/Stockman
21;4;0;34;2;2;0;1;19.0;21.0;15.0;21.0;1320.0;1080.0;21.3;0.0;11.2;0.0;24.8;30.0;0;0;2;Kolinske/Stockman;Kozuch/Ludwig
29;7;3;53;3;3;0;2;21.0;18.0;15.0;21.0;1020.0;1020.0;23.9;0.0;6.4;0.0;20.2;31.0;0;2;1;Gallay/Pereyra;Hughes/Summer
36;8;2;52;3;3;0;2;21.0;18.0;15.0;21.0;1020.0;1020.0;23.9;0.0;6.4;0.0;20.2;36.0;1;2;1;Hughes/Summer;Gallay/Pereyra
12;5;1;27;4;4;0;0;21.0;15.0;21.0;11.0;900.0;780.0;23.9;0.0;6.4;0.0;20.2;30.0;0;2;0;J. J. Zeng/M.M. Lin;Makroguzova/Kholomina
24;6;5;41;1;1;0;0;21.0;15.0;21.0;11.0;900.0;780.0;23.9;0.0;6.4;0.0;20.2;13.0;1;2;0;Makroguzova/Kholomina;J. J. Zeng/M.M. Lin
26;3;1;40;0;0;0;0;21.0;14.0;21.0;12.0;1080.0;960.0;19.1;0.0;8.8;0.0;24.5;21.0;1;2;0;Barbara/Fernanda;Revuelta/Orellana
16;3;3;28;0;0;0;0;21.0;14.0;21.0;12.0;1080.0;960.0;19.1;0.0;8.8;0.0;24.5;28.0;0;2;0;Revuelta/Orellana;Barbara/Fernanda
17;7;5;31;2;2;0;4;19.0;21.0;11.0;21.0;1140.0;900.0;19.1;0.0;8.8;0.0;24.5;22.0;0;0;2;Lahti/Parkkinen;Strbova/Pridalova N.
21;4;4;41;3;3;0;5;19.0;21.0;11.0;21.0;1140.0;900.0;19.1;0.0;8.8;0.0;24.5;18.0;1;0;2;Strbova/Pridalova N.;Lahti/Parkkinen
23;10;4;44;0;0;0;3;22.0;20.0;25.0;23.0;1380.0;1620.0;28.9;0.0;1.8;0.0;11.5;25.0;0;2;0;Megan/Nicole;Ittlinger/Laboureur
28;7;3;46;3;3;0;4;22.0;20.0;25.0;23.0;1380.0;1620.0;28.9;0.0;1.8;0.0;11.5;29.0;1;2;0;Ittlinger/Laboureur;Megan/Nicole
22;6;6;40;1;1;0;0;21.0;11.0;21.0;12.0;780.0;840.0;28.9;0.0;1.8;0.0;11.5;28.0;1;2;0;Menegatti/Orsi Toth, V.;Michelle/Pati
15;5;1;25;0;0;0;0;21.0;11.0;21.0;12.0;780.0;840.0;28.9;0.0;1.8;0.0;11.5;16.0;0;2;0;Michelle/Pati;Menegatti/Orsi Toth, V.
22;1;2;31;1;1;0;2;14.0;21.0;15.0;21.0;900.0;1020.0;28.2;0.0;1.8;0.0;14.0;14.0;0;0;2;Schützenhöfer/Plesiutschnig;Tina/Anastasija
27;4;3;41;4;4;0;1;14.0;21.0;15.0;21.0;900.0;1020.0;28.2;0.0;1.8;0.0;14.0;16.0;1;0;2;Tina/Anastasija;Schützenhöfer/Plesiutschnig
32;8;9;54;3;3;0;1;21.0;23.0;21.0;16.0;1560.0;1200.0;28.2;0.0;1.8;0.0;14.0;36.0;1;1;2;Körtzinger/Schneider;Kociolek/Wojtasik
32;4;1;53;3;3;0;9;21.0;23.0;21.0;16.0;1560.0;1200.0;28.2;0.0;1.8;0.0;14.0;34.0;0;1;2;Kociolek/Wojtasik;Körtzinger/Schneider
28;7;3;48;8;8;0;0;19.0;21.0;21.0;16.0;1200.0;1140.0;31.2;0.0;30.1;0.0;57.6;32.0;0;1;2;Bansley/Brandie;Mäder/Anouk
26;3;2;52;5;5;0;0;19.0;21.0;21.0;16.0;1200.0;1140.0;31.2;0.0;30.1;0.0;57.6;28.0;1;1;2;Mäder/Anouk;Bansley/Brandie
22;4;3;40;1;1;0;1;21.0;11.0;21.0;11.0;900.0;1020.0;31.2;0.0;30.1;0.0;57.6;24.0;1;2;0;Van de Velde/Tillmann;C. Bausero/Rotti
14;7;1;24;0;0;0;3;21.0;11.0;21.0;11.0;900.0;1020.0;31.2;0.0;30.1;0.0;57.6;15.0;0;2;0;C. Bausero/Rotti;Van de Velde/Tillmann
32;5;2;56;6;6;0;2;21.0;14.0;20.0;22.0;1080.0;1440.0;21.8;0.0;19.9;0.0;46.8;33.0;1;2;1;Ana Patrícia/Rebecca;Bieneck/Schneider
27;9;2;48;2;2;0;2;21.0;14.0;20.0;22.0;1080.0;1440.0;21.8;0.0;19.9;0.0;46.8;31.0;0;2;1;Bieneck/Schneider;Ana Patrícia/Rebecca
24;3;4;40;1;1;0;0;21.0;5.0;21.0;14.0;600.0;900.0;21.8;0.0;19.9;0.0;46.8;29.0;1;2;0;Liliana/Elsa;Nzayisenga/Judith
10;3;2;21;1;1;0;0;21.0;5.0;21.0;14.0;600.0;900.0;21.8;0.0;19.9;0.0;46.8;12.0;0;2;0;Nzayisenga/Judith;Liliana/Elsa
10;4;1;23;0;0;0;4;21.0;10.0;21.0;11.0;960.0;960.0;27.2;0.0;31.1;0.0;60.5;28.0;0;2;0;Xue/Wang X. X.;Alix/April
27;7;4;40;0;0;0;1;21.0;10.0;21.0;11.0;960.0;960.0;27.2;0.0;31.1;0.0;60.5;12.0;1;2;0;Alix/April;Xue/Wang X. X.
27;9;7;39;1;1;0;1;21.0;14.0;21.0;14.0;1080.0;1020.0;25.4;0.0;27.3;0.0;59.4;1.0;1;2;0;Borger/Sude;MENDOZA/Lolette
10;1;1;25;1;1;0;6;21.0;14.0;21.0;14.0;1080.0;1020.0;25.4;0.0;27.3;0.0;59.4;2.0;0;2;0;MENDOZA/Lolette;Borger/Sude
27;1;1;40;2;2;0;4;21.0;13.0;21.0;18.0;960.0;1260.0;30.5;0.0;17.3;0.0;34.6;27.0;1;2;0;Agatha/Duda;Ishii/Murakami
20;5;4;33;1;1;0;1;21.0;13.0;21.0;18.0;960.0;1260.0;30.5;0.0;17.3;0.0;34.6;21.0;0;2;0;Ishii/Murakami;Agatha/Duda
28;9;2;42;0;0;0;0;19.0;21.0;22.0;24.0;1200.0;1200.0;32.2;0.0;19.6;0.0;38.5;30.0;0;0;2;Clancy/Mariafe;Stubbe, J./van Iersel
23;7;5;44;3;3;0;0;19.0;21.0;22.0;24.0;1200.0;1200.0;32.2;0.0;19.6;0.0;38.5;28.0;1;0;2;Stubbe, J./van Iersel;Clancy/Mariafe
2;2;0;6;0;0;0;0;21.0;2.0;21.0;2.0;660.0;600.0;32.2;0.0;19.6;0.0;38.5;29.0;0;2;0;Maita/Letendrie;Sweat/Walsh Jennings
26;0;3;40;2;2;0;0;21.0;2.0;21.0;2.0;660.0;600.0;32.2;0.0;19.6;0.0;38.5;2.0;1;2;0;Sweat/Walsh Jennings;Maita/Letendrie
14;10;2;30;1;1;0;0;21.0;16.0;21.0;12.0;960.0;780.0;33.0;0.0;21.8;0.0;42.5;17.0;0;2;0;Laird/Palmer;Keizer/Meppelink
19;8;6;40;3;3;0;0;21.0;16.0;21.0;12.0;960.0;780.0;33.0;0.0;21.8;0.0;42.5;26.0;1;2;0;Keizer/Meppelink;Laird/Palmer
14;2;1;24;0;0;0;0;21.0;11.0;21.0;12.0;960.0;780.0;33.0;0.0;21.8;0.0;42.5;32.0;0;2;0;Randa/D. Elghobashy;Brunner/Hüberli
27;5;5;41;4;4;0;0;21.0;11.0;21.0;12.0;960.0;780.0;33.0;0.0;21.8;0.0;42.5;15.0;1;2;0;Brunner/Hüberli;Randa/D. Elghobashy
34;5;1;53;3;3;0;0;18.0;21.0;21.0;17.0;1200.0;1140.0;33.9;0.0;24.0;0.0;47.5;36.0;1;2;1;Pavan/Melissa;Ukolova/Birlova
33;6;1;52;3;3;0;0;18.0;21.0;21.0;17.0;1200.0;1140.0;33.9;0.0;24.0;0.0;47.5;36.0;0;2;1;Ukolova/Birlova;Pavan/Melissa
